A0A384SYS4	29760.Q0ZJ17	96.203	96.84	152	6	0	158	158	158	1	158	1	158	3.75e-113	318
A0A384SYS4	3562.Q9M3M1	94.937	96.20	150	8	0	158	158	158	1	158	1	158	3.68e-112	315
A0A384SYW0	4096.A0A1U8QE71	97.647	98.43	498	12	0	510	510	510	1	510	1	510	0.0	1004
A0A384SYW0	4432.D3WC46	97.059	97.65	495	15	0	510	510	510	1	510	1	510	0.0	997
A0A384SYW0	79200.A0A175YDK3	96.863	97.65	494	16	0	510	510	510	1	510	1	510	0.0	996
A0A384SYW0	200361.A0A453E7Q8	95.294	97.65	486	24	0	510	510	510	1	510	1	510	0.0	982
A0A384SYW0	42345.D4PBF6	95.294	96.86	486	24	0	510	510	510	1	510	1	510	0.0	979
A0A384SYX1	3694.A4GYX1	90.959	93.42	332	31	1	363	365	365	1	363	1	365	0.0	623
A0A384SYX1	29760.Q0ZIW3	92.877	95.16	326	25	0	363	363	351	1	351	1	351	0.0	617
A0A384SYX1	79200.A0A175YDL4	92.023	95.44	323	28	0	363	363	351	1	351	1	351	0.0	615
A0A384SYX1	81972.D7MVL9	87.637	92.86	319	41	2	363	361	364	1	363	1	361	0.0	614
A0A384SYX1	4096.A0A1U8QDZ0	91.168	94.30	320	31	0	363	363	351	1	351	1	351	0.0	612
A0A384SZB3	4615.A0A199UTF9	100.000	100.00	81	0	0	81	103	81	1	81	23	103	2.61e-50	154
A0A384SZB3	93759.A0A1R3L3V2	100.000	100.00	81	0	0	81	81	81	1	81	1	81	9.80e-50	152
A0A384SZB3	79200.A0A175YC75	100.000	100.00	81	0	0	81	81	81	1	81	1	81	9.80e-50	152
A0A384SZB3	74649.A0A2P6P1C2	100.000	100.00	81	0	0	81	81	81	1	81	1	81	9.80e-50	152
A0A384SZB3	42345.D4PB98	100.000	100.00	81	0	0	81	81	81	1	81	1	81	9.80e-50	152
A0A384SZC7	3847.Q2PMV0	97.189	99.00	484	14	0	498	498	498	1	498	1	498	0.0	984
A0A384SZC7	4432.D3WC35	97.189	99.00	484	14	0	498	498	498	1	498	1	498	0.0	983
A0A384SZC7	3694.A4GYR7	97.390	98.59	485	13	0	498	498	498	1	498	1	498	0.0	982
A0A384SZC7	3562.P00825	97.189	98.39	484	14	0	498	498	498	1	498	1	498	0.0	978
A0A384SZC7	81972.D7KRA7	96.185	97.99	479	19	0	498	498	498	1	498	1	498	0.0	969
A0A384SZD5	79200.A0A175YDS4	98.795	100.00	82	1	0	83	145	83	1	83	63	145	3.59e-56	170
A0A384SZD5	2094558.A0A314XY18	100.000	100.00	83	0	0	83	83	83	1	83	1	83	4.55e-56	168
A0A384SZD5	81972.D7KR13	100.000	100.00	83	0	0	83	83	83	1	83	1	83	4.55e-56	168
A0A384SZD5	29760.Q0ZJ03	100.000	100.00	83	0	0	83	83	83	1	83	1	83	4.55e-56	168
A0A384SZD5	4096.A0A1U8QE29	100.000	100.00	83	0	0	83	83	83	1	83	1	83	4.55e-56	168
A0A384T8W6	29760.Q0ZJ29	95.161	97.65	649	33	0	682	682	682	1	682	1	682	0.0	1347
A0A384T8W6	4432.D3WC94	94.721	97.21	646	36	0	682	689	682	1	682	8	689	0.0	1341
A0A384T8W6	4096.A0A1U8QDQ4	93.695	96.63	639	42	1	682	688	682	1	682	8	688	0.0	1320
A0A384T8W6	3562.P11705	93.814	96.02	637	40	1	682	677	679	1	679	1	677	0.0	1320
A0A384T8W6	3694.A4GYP9	92.669	96.33	632	50	0	682	689	682	1	682	8	689	0.0	1311
A0A384T8Y8	74649.A0A2P6P177	86.280	90.85	283	45	0	337	464	328	3	330	136	463	0.0	582
A0A384T8Y8	79200.A0A175YCK9	85.276	90.80	278	47	1	337	353	326	1	325	1	326	0.0	565
A0A384T8Y8	4096.A0A1U8QE35	84.308	89.85	274	51	0	337	337	325	1	325	1	325	0.0	561
A0A384T8Y8	81972.D7KR04	80.923	89.23	263	62	0	337	327	325	1	325	1	325	0.0	549
A0A384T8Y8	42345.D4PBE3	79.692	88.31	259	66	0	337	337	325	1	325	1	325	0.0	532
A0A384TAD6	29760.Q0ZJ21	98.638	99.59	724	10	0	734	734	734	1	734	1	734	0.0	1473
A0A384TAD6	4432.D3WC63	98.229	99.59	721	13	0	734	734	734	1	734	1	734	0.0	1472
A0A384TAD6	3562.P06512	97.956	99.59	719	15	0	734	734	734	1	734	1	734	0.0	1471
A0A384TAD6	4096.A0A1U8QDR7	98.093	99.73	720	14	0	734	734	734	1	734	1	734	0.0	1470
A0A384TAD6	79200.A0A175YDB1	98.093	99.59	720	14	0	734	734	734	1	734	1	734	0.0	1470
A0A384TAE2	29760.Q0ZJ11	77.600	84.40	388	90	5	492	491	500	1	492	1	486	0.0	767
A0A384TAE2	4096.A0A1U8QE25	77.172	84.24	382	103	6	492	512	495	1	492	18	505	0.0	761
A0A384TAE2	3694.A4GYS0	77.126	86.23	381	107	4	492	498	494	1	492	1	490	0.0	754
A0A384TAE2	4232.A0A172W3U5	75.610	84.15	372	106	5	492	480	492	1	492	1	478	0.0	726
A0A384TAE2	542762.A0A4S4ED68	79.574	86.60	374	91	3	492	472	470	25	492	1	467	0.0	721
A0A384TAF7	39946.P0C316	99.070	100.00	213	2	0	215	215	215	1	215	1	215	4.58e-158	436
A0A384TAF7	4432.D3WC57	99.070	99.53	213	2	0	215	215	215	1	215	1	215	1.39e-157	435
A0A384TAF7	4096.A0A1U8QDV6	98.605	99.53	212	3	0	215	215	215	1	215	1	215	3.16e-157	434
A0A384TAF7	3562.P00165	98.140	99.07	211	4	0	215	215	215	1	215	1	215	1.41e-156	432
A0A384TAF7	542762.A0A4S4D0R8	98.605	99.53	212	3	0	215	332	215	1	215	118	332	1.74e-156	437
A0A384TAG8	4236.A0A2J6L457	98.765	100.00	80	1	0	81	171	81	1	81	91	171	2.80e-57	174
A0A384TAG8	29760.Q0ZIW7	100.000	100.00	81	0	0	81	81	81	1	81	1	81	8.74e-57	169
A0A384TAG8	13333.Q70XW3	100.000	100.00	81	0	0	81	81	81	1	81	1	81	8.74e-57	169
A0A384TAG8	4432.D3WC64	100.000	100.00	81	0	0	81	81	81	1	81	1	81	8.74e-57	169
A0A384TAG8	4096.A0A1U8QDY1	100.000	100.00	81	0	0	81	81	81	1	81	1	81	8.74e-57	169
A0A384TNK5	74649.A0A2P6P1B7	96.640	98.22	489	17	0	507	507	506	1	506	1	506	0.0	981
A0A384TNK5	4432.D3WC34	96.640	98.42	489	17	0	507	507	506	1	506	1	506	0.0	981
A0A384TNK5	29760.A5BSB1	96.443	97.43	488	18	0	507	507	506	1	506	1	506	0.0	977
A0A384TNK5	4096.A0A1U8QDQ2	96.443	98.02	488	18	0	507	507	506	1	506	1	506	0.0	977
A0A384TNK5	180675.A0A4D8Y5Z5	96.047	98.02	486	20	0	507	507	506	1	506	1	506	0.0	976
A0A384TNL4	4432.D3WC70	99.717	100.00	352	1	0	353	353	353	1	353	1	353	0.0	716
A0A384TNL4	29760.Q0ZJ25	99.717	100.00	352	1	0	353	353	353	1	353	1	353	0.0	716
A0A384TNL4	74649.A0A2P6P1A7	99.717	99.72	352	1	0	353	353	353	1	353	1	353	0.0	716
A0A384TNL4	3694.A4GYQ4	99.717	99.72	352	1	0	353	353	353	1	353	1	353	0.0	716
A0A384TNL4	93759.A0A1R3L2Z4	99.433	99.72	351	2	0	353	353	353	1	353	1	353	0.0	715
A0A384TNM2	3562.Q9M3L9	98.333	99.17	118	2	0	120	120	120	1	120	1	120	5.91e-79	228
A0A384TNM2	3694.A4GYR5	97.500	99.17	117	3	0	120	120	120	1	120	1	120	1.81e-78	227
A0A384TNM2	29760.Q0ZJ15	97.500	98.33	117	3	0	120	120	120	1	120	1	120	3.54e-78	226
A0A384TNM2	79200.A0A175YCQ3	93.333	99.17	112	8	0	120	120	120	1	120	1	120	3.47e-77	224
A0A384TNM2	4432.D3WC47	95.833	98.33	115	5	0	120	120	120	1	120	1	120	4.67e-77	224
A0A384TNR4	4432.D3WC50	82.172	88.07	613	123	4	754	738	746	1	746	1	736	0.0	1200
A0A384TNR4	4096.A0A1U8QDW8	79.250	86.08	592	145	3	754	740	747	1	747	1	737	0.0	1180
A0A384TNR4	3562.Q9M3J4	79.597	86.85	593	148	2	754	742	745	1	745	1	741	0.0	1123
A0A384TNR4	42345.D4PBG0	74.531	83.51	556	177	4	754	745	746	1	746	1	733	0.0	1050
A0A384TNR4	39946.P0C327	71.063	80.75	528	204	4	754	734	743	1	743	1	732	0.0	1029
A0A384TQ98	4432.S4WLR6	91.165	95.18	227	21	1	286	248	249	38	286	1	248	3.29e-163	454
A0A384TQ98	4096.A0A1U8QE23	89.960	92.37	224	23	1	286	247	249	38	286	1	247	2.52e-160	446
A0A384TQ98	29760.Q0ZJ16	96.000	97.33	216	9	0	286	225	225	62	286	1	225	2.55e-160	445
A0A384TQ98	79200.A0A175YC86	93.333	95.56	210	15	0	286	225	225	62	286	1	225	2.72e-156	435
A0A384TQ98	74649.A0A2P6P1A2	93.363	96.46	211	14	1	286	226	226	62	286	1	226	3.48e-155	432
A0A384TQA9	4432.D3WC42	93.878	96.94	184	11	1	195	202	196	1	195	1	196	5.60e-136	379
A0A384TQA9	42345.D4PBD6	92.347	96.43	181	14	1	195	204	196	1	195	1	196	7.25e-135	376
A0A384TQA9	81972.D7KRQ8	77.949	83.59	152	20	2	195	172	195	1	195	1	172	1.86e-106	303
A0A384TQA9	574566.E9NPS1	56.122	77.04	110	84	2	195	195	196	1	195	1	195	2.48e-82	243
A0A384TQA9	574566.I0YKM8	44.041	62.69	85	105	3	195	203	193	1	192	2	192	1.63e-53	170
A0A384TQD4	4432.D3WC52	93.384	95.93	367	26	0	393	393	393	1	393	1	393	0.0	762
A0A384TQD4	180498.C0LED0	92.875	95.93	365	28	0	393	393	393	1	393	1	393	0.0	756
A0A384TQD4	4096.A0A1U8QDY6	92.112	96.18	362	31	0	393	393	393	1	393	1	393	0.0	755
A0A384TQD4	3694.A4GYX2	91.094	95.67	358	35	0	393	393	393	1	393	1	393	0.0	754
A0A384TQD4	180675.A0A4D8YG63	93.540	96.38	362	25	0	393	393	387	7	393	7	393	0.0	750
A0A384TSN1	4615.A0A199VTM6	82.265	88.33	719	125	7	1377	846	874	5	876	1	846	0.0	1424
A0A384TSN1	3818.A0A445BMF7	85.441	92.53	446	76	0	1377	588	522	1	522	1	522	0.0	936
A0A384TSN1	3818.A0A444XQD2	88.139	94.07	431	58	0	1377	495	489	1	489	1	489	0.0	907
A0A384TSN1	542762.A0A4S4E972	93.709	96.36	283	19	0	1377	358	302	164	465	1	302	0.0	566
A0A384TSN1	3818.A0A445EQC3	79.630	87.41	215	55	0	1377	272	270	1085	1354	1	270	7.90e-144	439
A0A384TSN9	29760.Q0ZJ20	98.800	99.60	741	9	0	750	750	750	1	750	1	750	0.0	1511
A0A384TSN9	180675.A0A4D8ZMV7	98.400	99.73	738	12	0	750	750	750	1	750	1	750	0.0	1507
A0A384TSN9	4096.A0A1U8QDR9	98.133	99.87	736	14	0	750	750	750	1	750	1	750	0.0	1506
A0A384TSN9	3694.A4GYR0	98.267	99.87	737	13	0	750	750	750	1	750	1	750	0.0	1506
A0A384TSN9	81972.D7KRG2	98.267	99.47	737	13	0	750	750	750	1	750	1	750	0.0	1502
A0A384TSS8	4096.A0A1U8QDX3	98.020	99.01	99	2	0	101	101	101	1	101	1	101	8.03e-66	194
A0A384TSS8	79200.A0A175YCN3	96.040	99.01	97	4	0	101	101	101	1	101	1	101	1.22e-65	193
A0A384TSS8	29760.Q0ZIW6	97.030	99.01	98	3	0	101	101	101	1	101	1	101	1.36e-65	193
A0A384TSS8	74649.A0A2P6P1E2	97.030	99.01	98	3	0	101	101	101	1	101	1	101	1.75e-65	193
A0A384TSS8	4432.D3WC49	96.040	99.01	97	4	0	101	101	101	1	101	1	101	2.75e-65	192
A0A384TUJ0	4615.A0A199VSU5	89.965	94.29	520	49	2	1072	582	578	1	578	13	581	0.0	1051
A0A384TUJ0	4615.A0A199VTN5	86.420	90.12	70	9	1	1072	83	81	990	1068	1	81	8.98e-40	142
A0A384TUJ0	29760.F6HVA6	29.650	47.44	110	229	10	1072	437	371	650	1013	28	373	5.50e-38	149
A0A384TUJ0	2711.A0A067E6L6	28.539	44.75	125	252	11	1072	450	438	650	1053	31	441	8.95e-36	142
A0A384TUJ0	429701.A0A2G9HQD1	27.957	44.35	104	233	6	1072	515	372	650	1016	102	443	5.15e-35	142
A0A384TUN2	29760.Q0ZIW4	96.273	97.52	155	6	0	161	167	161	1	161	1	161	3.93e-116	326
A0A384TUN2	4096.A0A1U8QE62	95.000	97.50	152	8	0	161	167	160	1	160	1	160	1.14e-114	322
A0A384TUN2	74649.A0A2P6P1D6	94.410	96.27	152	9	0	161	167	161	1	161	1	161	2.81e-114	321
A0A384TUN2	81972.D7MVL8	94.410	96.27	152	9	0	161	172	161	1	161	1	161	3.42e-114	321
A0A384TUN2	3694.A4GYX0	94.410	96.27	152	9	0	161	176	161	1	161	1	161	8.56e-114	320
A0A384SYN5	13333.Q70XU7	92.683	93.50	114	2	1	116	123	123	1	116	1	123	4.99e-76	221
A0A384SYN5	4432.D3WC97	92.683	93.50	114	2	1	116	123	123	1	116	1	123	4.99e-76	221
A0A384SYN5	4096.A0A1U8QE11	91.870	92.68	113	3	1	116	123	123	1	116	1	123	4.48e-75	219
A0A384SYN5	3562.P62128	91.870	92.68	113	3	1	116	123	123	1	116	1	123	4.48e-75	219
A0A384SYN5	42345.D5FHB0	97.248	97.25	106	3	0	116	118	109	1	109	1	109	1.37e-72	212
A0A384SYP7	4096.A0A1U8QDP9	94.565	97.83	174	10	0	184	184	184	1	184	1	184	2.09e-127	356
A0A384SYP7	3694.A4GYP4	94.022	97.83	173	11	0	184	184	184	1	184	1	184	1.00e-126	354
A0A384SYP7	4432.D3WC37	92.935	97.28	171	13	0	184	184	184	1	184	1	184	8.42e-126	352
A0A384SYP7	3562.P06453	91.304	96.74	168	16	0	184	184	184	1	184	1	184	3.67e-123	345
A0A384SYP7	29760.Q0ZJ34	92.308	96.15	168	14	0	184	185	182	1	182	1	182	7.43e-123	345
A0A384SYP9	4096.A0A1U8QE15	95.547	96.36	236	11	0	247	247	247	1	247	1	247	1.73e-171	473
A0A384SYP9	29760.Q0ZJ32	94.332	95.95	233	14	0	247	247	247	1	247	1	247	5.93e-163	451
A0A384SYP9	429701.A0A2G9H6M1	94.332	95.95	233	14	0	247	247	247	1	247	1	247	7.16e-159	441
A0A384SYP9	74649.A0A2P6P1C3	94.737	95.55	234	13	0	247	247	247	1	247	1	247	6.56e-158	438
A0A384SYP9	4236.A0A2J6LAU9	93.117	95.55	230	17	0	247	247	247	1	247	1	247	1.67e-157	437
A0A384SYQ6	3847.Q2PMS6	90.164	95.08	55	6	0	61	61	61	1	61	1	61	3.17e-34	111
A0A384SYQ6	906689.A0A2I0VKW8	90.164	93.44	55	6	0	61	61	61	1	61	1	61	1.22e-33	109
A0A384SYQ6	29760.Q0ZJ37	90.164	93.44	55	6	0	61	61	61	1	61	1	61	3.22e-33	108
A0A384SYQ6	79200.A0A175YCF4	88.525	90.16	54	7	0	61	61	61	1	61	1	61	2.37e-32	106
A0A384SYQ6	74649.A0A2P6P1B9	88.525	91.80	54	7	0	61	64	61	1	61	4	64	1.22e-31	104
A0A384SYQ8	4432.D3WC98	95.000	98.00	95	5	0	100	100	100	1	100	1	100	5.19e-66	194
A0A384SYQ8	3847.Q2PMU1	93.000	97.00	93	7	0	100	100	100	1	100	1	100	2.12e-64	190
A0A384SYQ8	3871.A0A394D1T7	93.000	97.00	93	7	0	100	100	100	1	100	1	100	2.92e-64	190
A0A384SYQ8	42345.D4PBA9	93.000	97.00	93	7	0	100	100	100	1	100	1	100	2.95e-64	190
A0A384SYQ8	4096.A0A1U8QDR5	93.000	97.00	93	7	0	100	100	100	1	100	1	100	3.68e-64	189
A0A384SYR5	74649.A0A2P6P196	94.737	99.25	126	7	0	133	133	133	1	133	1	133	8.75e-90	257
A0A384SYR5	4232.A0A172W3V3	95.489	98.50	127	6	0	133	133	133	1	133	1	133	9.66e-90	257
A0A384SYR5	93759.A0A1R3KZ84	95.489	98.50	127	6	0	133	133	133	1	133	1	133	2.68e-89	256
A0A384SYR5	4432.D3WC36	95.489	97.74	127	6	0	133	133	133	1	133	1	133	3.13e-89	255
A0A384SYR5	4236.A0A2J6LSJ6	93.985	97.74	125	8	0	133	133	133	1	133	1	133	2.04e-88	253
A0A384SYR6	4558.A0A1B6Q3T2	100.000	100.00	29	0	0	31	37	29	3	31	1	29	1.84e-13	57.0
A0A384SYR6	200361.A0A452ZY09	100.000	100.00	29	0	0	31	29	29	3	31	1	29	3.31e-13	56.2
A0A384SYR6	79200.A0A175YCG4	100.000	100.00	29	0	0	31	29	29	3	31	1	29	3.31e-13	56.2
A0A384SYR6	29760.Q0ZJ27	100.000	100.00	29	0	0	31	29	29	3	31	1	29	3.31e-13	56.2
A0A384SYR6	13333.Q70Y10	100.000	100.00	29	0	0	31	29	29	3	31	1	29	3.31e-13	56.2
A0A384SYS7	4096.A0A1U8QDU7	96.774	100.00	30	1	0	31	31	31	1	31	1	31	3.04e-13	56.2
A0A384SYS7	79200.A0A175YD44	90.323	96.77	28	3	0	31	31	31	1	31	1	31	2.20e-12	54.3
A0A384SYS7	3562.Q9M3L0	90.323	93.55	28	3	0	31	31	31	1	31	1	31	3.89e-12	53.5
A0A384SYS7	337451.A0A3S3NMV2	66.667	73.33	20	10	0	31	75	30	1	30	13	42	5.06e-05	36.6
A0A384SYS7	337451.A0A3S3P079	70.833	70.83	17	7	0	31	62	24	7	30	20	43	0.010	30.4
A0A384SYT2	39946.P0C428	100.000	100.00	35	0	0	35	35	35	1	35	1	35	2.59e-18	69.3
A0A384SYT2	29760.Q0ZIZ2	100.000	100.00	35	0	0	35	35	35	1	35	1	35	2.59e-18	69.3
A0A384SYT2	4432.D3WC80	100.000	100.00	35	0	0	35	35	35	1	35	1	35	2.59e-18	69.3
A0A384SYT2	3694.A4GYT8	100.000	100.00	35	0	0	35	35	35	1	35	1	35	2.59e-18	69.3
A0A384SYT2	3818.A0A445CUH3	97.143	97.14	34	1	0	35	35	35	1	35	1	35	9.67e-18	67.8
A0A384SYT4	71139.A0A059C386	97.756	98.08	305	7	0	320	312	312	1	312	1	312	0.0	618
A0A384SYT4	29760.Q0ZJ07	93.750	97.50	300	20	0	320	320	320	1	320	1	320	0.0	618
A0A384SYT4	4096.A0A1U8QE27	92.812	96.88	297	23	0	320	320	320	1	320	1	320	0.0	613
A0A384SYT4	4432.D3WC56	92.500	96.56	296	24	0	320	320	320	1	320	1	320	0.0	613
A0A384SYT4	4232.A0A172W411	92.500	96.56	296	24	0	320	320	320	1	320	1	320	0.0	611
A0A384SYT5	3694.A4GYU0	98.630	100.00	72	1	0	73	73	73	1	73	1	73	8.87e-48	146
A0A384SYT5	4432.D3WC73	95.890	98.63	70	3	0	73	73	73	1	73	1	73	4.08e-47	144
A0A384SYT5	4096.A0A1U8QDV8	97.260	97.26	71	2	0	73	73	73	1	73	1	73	9.62e-47	143
A0A384SYT5	3847.Q2PMQ6	93.151	98.63	68	5	0	73	73	73	1	73	1	73	2.82e-46	142
A0A384SYT5	3871.A0A1J7GTI2	94.521	97.26	69	4	0	73	81	73	1	73	9	81	3.63e-46	142
A0A384SYT8	81972.D7KC71	91.852	96.30	124	11	0	135	135	135	1	135	1	135	2.07e-89	256
A0A384SYT8	39946.P0C442	87.879	94.70	116	16	0	135	136	132	1	132	1	132	3.67e-84	243
A0A384SYT8	3562.P17353	91.791	97.01	123	11	0	135	135	134	1	134	1	134	1.90e-82	238
A0A384SYT8	542762.A0A4S4ERX5	97.458	99.15	115	3	0	135	119	118	17	134	1	118	4.37e-82	237
A0A384SYT8	4558.A1E9W2	87.121	93.94	115	17	0	135	136	132	1	132	1	132	1.01e-76	224
A0A384SYU4	81972.D7KR10	80.342	91.45	94	23	0	117	117	117	1	117	1	117	9.54e-63	187
A0A384SYU4	3562.P28803	82.906	90.60	97	20	0	117	128	117	1	117	1	117	2.59e-56	171
A0A384SYU4	3076.A0A2P6TZV0	41.573	58.43	37	50	1	117	125	89	14	102	3	89	2.59e-12	59.7
A0A384SYU4	49390.A0A068V9J1	39.759	59.04	33	48	1	117	125	83	20	102	9	89	2.62e-12	59.7
A0A384SYU4	93759.A0A1R3HU11	38.202	58.43	34	53	1	117	126	89	14	102	4	90	2.85e-12	59.7
A0A384SYU5	3562.P09594	75.221	85.84	85	28	0	142	199	113	10	122	31	143	5.05e-58	179
A0A384SYU5	906689.A0A2I0X567	71.429	78.15	85	34	0	142	121	119	1	119	1	119	1.16e-56	173
A0A384SYU5	337451.A0A443Q4D8	77.391	83.48	89	26	0	142	377	115	10	124	23	137	8.10e-56	179
A0A384SYU5	429701.A0A2G9HYN1	76.786	86.61	86	26	0	142	274	112	14	125	3	114	1.25e-55	176
A0A384SYU5	42345.D4PBF1	72.727	80.91	80	30	0	142	131	110	10	119	14	123	5.46e-54	167
A0A384SYV1	4096.A0A1U8QDY4	88.000	93.60	440	60	0	500	500	500	1	500	1	500	0.0	894
A0A384SYV1	79200.A0A175YCT9	87.000	93.20	435	65	0	500	500	500	1	500	1	500	0.0	884
A0A384SYV1	4432.D3WC48	90.400	94.20	452	48	0	500	500	500	1	500	1	500	0.0	878
A0A384SYV1	42345.D5FHD7	86.974	92.59	434	65	0	500	501	499	2	500	3	501	0.0	862
A0A384SYV1	13333.Q70XV2	85.542	91.37	426	72	0	500	500	498	1	498	1	498	0.0	847
A0A384SYV3	180675.A0A4D8YFW9	65.789	89.47	25	12	1	37	275	38	1	37	35	72	2.14e-14	64.3
A0A384SYV3	59895.A0A103XB35	65.789	89.47	25	12	1	37	107	38	1	37	1	38	2.74e-13	58.5
A0A384SYV3	49390.A0A068UPP7	65.789	89.47	25	12	1	37	102	38	1	37	1	38	4.08e-13	58.2
A0A384SYV3	337451.A0A443Q2A4	63.158	89.47	24	13	1	37	168	38	1	37	89	126	4.85e-13	59.3
A0A384SYV3	4615.A0A199W2W9	63.158	89.47	24	13	1	37	79	38	1	37	1	38	5.99e-13	57.0
A0A384SYV7	59895.A0A103XIQ9	79.167	91.67	38	10	0	1873	122	48	124	171	1	48	4.40e-16	77.4
A0A384SYV7	57577.A0A2K3NLI6	25.000	40.83	30	82	2	1873	429	120	235	347	79	197	1.1	35.0
A0A384SYV7	3818.A0A444Y9E9	30.337	43.82	27	56	2	1873	165	89	237	322	21	106	1.6	33.5
A0A384SYV7	542762.A0A4S4E538	35.870	41.30	33	38	5	1873	612	92	234	307	254	342	1.7	34.7
A0A384SYV7	3871.A0A394DE74	31.915	40.43	30	56	3	1873	177	94	234	322	28	118	2.0	33.1
A0A384SZB9	4096.A0A1U8QE20	98.387	100.00	61	1	0	62	62	62	1	62	1	62	1.60e-35	114
A0A384SZB9	3562.Q9M3M6	95.161	98.39	59	3	0	62	62	62	1	62	1	62	2.78e-34	111
A0A384SZB9	4432.D3WC81	95.161	98.39	59	3	0	62	62	62	1	62	1	62	4.82e-34	110
A0A384SZB9	81972.D7KRB7	96.774	96.77	60	2	0	62	76	62	1	62	15	76	6.75e-34	110
A0A384SZB9	79200.A0A175YC85	93.548	96.77	58	4	0	62	62	62	1	62	1	62	2.67e-33	108
A0A384SZD9	180675.A0A4D8YJI9	30.556	50.00	11	25	0	43	351	36	2	37	307	342	1.6	26.2
A0A384SZD9	49390.A0A068VGF7	38.710	48.39	12	19	0	43	729	31	13	43	363	393	3.9	25.0
A0A384SZD9	200361.A0A452YKS8	42.105	73.68	8	11	0	43	872	19	22	40	466	484	6.2	24.3
A0A384SZD9	4096.A0A1U7YJL4	34.211	50.00	13	25	0	43	525	38	6	43	225	262	8.0	24.3
A0A384SZE7	3562.P09595	84.579	94.86	181	33	0	216	218	214	1	214	1	214	2.98e-135	379
A0A384SZE7	42345.D4PBF0	84.112	91.12	180	34	0	216	221	214	1	214	1	214	2.23e-129	364
A0A384SZE7	337451.A0A443Q4D8	79.167	88.89	171	43	1	216	377	216	1	214	158	373	1.02e-120	348
A0A384SZE7	4615.A0A199VAQ4	69.841	76.72	132	33	1	216	178	189	5	193	1	165	4.73e-89	260
A0A384SZE7	105231.A0A1Y1INJ5	39.252	67.29	84	127	2	216	294	214	1	213	71	282	5.57e-51	167
A0A384SZF4	3818.A0A445EQN5	71.875	78.12	23	9	0	319	151	32	86	117	66	97	4.59e-07	49.7
A0A384SZF4	71139.A0A059DIT0	26.016	43.90	32	84	5	319	926	123	105	222	582	702	0.73	32.7
A0A384SZF4	42345.A0A2H3X853	26.596	44.68	25	53	4	319	958	94	138	221	634	721	3.6	30.8
A0A384SZF4	42345.A0A2H3Y734	30.000	47.78	27	57	3	319	954	90	138	222	634	722	5.9	30.0
A0A384SZF4	180498.A0A067K173	29.213	47.19	26	57	4	319	926	89	138	221	618	705	6.7	29.6
A0A384T8W0	574566.I0YIC5	27.434	46.02	31	75	4	504	747	113	350	458	368	477	0.13	36.2
A0A384T8W0	4096.A0A1U8QDS9	21.930	41.23	25	80	2	504	498	114	308	417	44	152	1.8	32.3
